Position,Player,Points,Salary,Team,Opp,Minutes,Date,Started,Home.Away,Win.Loss
SG,Jimmy Butler,40.8,7500,CHI,BKN,34,2015-10-28,1,Away,Win
SG,Victor Oladipo,36.2,7600,ORL,WAS,35,2015-10-28,1,Home,Loss
PG,Kemba Walker,35.8,7200,CHA,MIA,34,2015-10-28,1,Away,Loss
PG,Elfrid Payton,35,7400,ORL,WAS,34,2015-10-28,1,Home,Loss
PG,Kyle Lowry,34.6,7500,TOR,IND,38,2015-10-28,1,Home,Win
SG,Kobe Bryant,34.3,8200,LAL,MIN,28,2015-10-28,1,Home,Loss
SG,Dwyane Wade,32.1,7000,MIA,CHA,29,2015-10-28,1,Home,Win
PG,Raymond Felton,31.8,4000,DAL,PHO,33,2015-10-28,1,Away,Win
SG,Sasha Vujacic,30.7,3500,NYK,MIL,28,2015-10-28,1,Away,Win
PG,George Hill,29.6,6500,IND,TOR,37,2015-10-28,1,Away,Loss
SG,Bradley Beal,29.2,7200,WAS,ORL,37,2015-10-28,1,Away,Win
SG,J.R. Smith,28.9,5700,CLE,MEM,33,2015-10-28,1,Away,Win
PG,Greivis Vasquez,28.9,4300,MIL,NYK,29,2015-10-28,0,Home,Loss
SG,Joe Johnson,28.5,6800,BKN,CHI,32,2015-10-28,1,Home,Loss
PG,Isaiah Canaan,28.4,5200,PHI,BOS,37,2015-10-28,1,Away,Loss
PG,Michael Carter-Williams,28,6800,MIL,NYK,33,2015-10-28,1,Home,Loss
SG,Eric Gordon,27.9,5200,NOR,POR,40,2015-10-28,1,Away,Loss
PG,Marcus Smart,27.9,5700,BOS,PHI,32,2015-10-28,1,Home,Win
SG,Alec Burks,26.7,5500,UTA,DET,26,2015-10-28,0,Away,Loss
SG,Louis Williams,25.9,4800,LAL,MIN,27,2015-10-28,0,Home,Loss
PG,Deron Williams,25.9,7000,DAL,PHO,20,2015-10-28,1,Away,Win
PG,Emmanuel Mudiay,25.5,5500,DEN,HOU,37,2015-10-28,1,Away,Win
SG,Gary Harris,25.5,4200,DEN,HOU,29,2015-10-28,1,Away,Win
SG,Langston Galloway,25.3,4500,NYK,MIL,24,2015-10-28,0,Away,Win
SG,Rodney Hood,24.8,4200,UTA,DET,29,2015-10-28,1,Away,Loss
PG,Jerian Grant,24.7,4400,NYK,MIL,24,2015-10-28,0,Away,Win
SG,Kevin Martin,24.2,5200,MIN,LAL,28,2015-10-28,0,Away,Win
PG,Darren Collison,24.2,5800,SAC,LAC,30,2015-10-28,0,Home,Loss
PG,Shane Larkin,24,4500,BKN,CHI,23,2015-10-28,1,Home,Loss
SG,Marco Belinelli,23.9,3800,SAC,LAC,31,2015-10-28,0,Home,Loss
SG,Rodney Stuckey,23.8,4800,IND,TOR,24,2015-10-28,0,Away,Loss
SG,Kentavious Caldwell-Pope,23.5,5000,DET,UTA,35,2015-10-28,1,Home,Win
PG,Reggie Jackson,23.4,8300,DET,UTA,31,2015-10-28,1,Home,Win
PG,Ty Lawson,22.8,7500,HOU,DEN,36,2015-10-28,1,Home,Loss
PG,Brandon Knight,22.7,6500,PHO,DAL,34,2015-10-28,1,Home,Loss
SG,Manu Ginobili,22.5,4100,SAS,OKC,18,2015-10-28,0,Away,Loss
PG,Derrick Rose,21.9,8100,CHI,BKN,29,2015-10-28,1,Away,Win
SG,Eric Bledsoe,21.8,7300,PHO,DAL,31,2015-10-28,1,Home,Loss
PG,Matthew Dellavedova,21.7,3900,CLE,MEM,17,2015-10-28,0,Away,Win
SG,Tony Allen,21.4,4700,MEM,CLE,22,2015-10-28,0,Home,Loss
PG,Goran Dragic,21.2,6500,MIA,CHA,30,2015-10-28,1,Home,Win
PG,Mike Conley,20.8,6400,MEM,CLE,29,2015-10-28,1,Home,Loss
PG,D.J. Augustin,20.2,3800,OKC,SAS,12,2015-10-28,0,Home,Win
PG,Patrick Beverley,20.1,4000,HOU,DEN,21,2015-10-28,0,Home,Loss
SG,Monta Ellis,20,6800,IND,TOR,28,2015-10-28,1,Away,Loss
SG,Gerald Green,19.7,4000,MIA,CHA,30,2015-10-28,0,Home,Win
SG,Devin Booker,19.6,3500,PHO,DAL,21,2015-10-28,0,Home,Loss
PG,Mario Chalmers,19.6,4000,MIA,CHA,17,2015-10-28,0,Home,Win
PG,Jameer Nelson,19.5,4800,DEN,HOU,24,2015-10-28,0,Away,Win
PG,Jeremy Lin,19.2,4800,CHA,MIA,27,2015-10-28,0,Away,Loss
PG,Jordan Clarkson,18.9,6800,LAL,MIN,29,2015-10-28,1,Home,Loss
PG,Aaron Brooks,18.7,4200,CHI,BKN,16,2015-10-28,0,Away,Win
PG,Archie Goodwin,18.5,3500,PHO,DAL,17,2015-10-28,0,Home,Loss
PG,Rajon Rondo,18.4,5200,SAC,LAC,25,2015-10-28,1,Home,Loss
SG,Courtney Lee,18.4,3800,MEM,CLE,31,2015-10-28,1,Home,Loss
SG,Zach LaVine,18.1,6000,MIN,LAL,19,2015-10-28,0,Away,Win
SG,Will Barton,17.8,4900,DEN,HOU,19,2015-10-28,0,Away,Win
PG,Maurice Williams,16.9,6000,CLE,MEM,22,2015-10-28,1,Away,Win
SG,Danny Green,16.6,4200,SAS,OKC,29,2015-10-28,1,Away,Loss
SG,Nick Young,16.4,3900,LAL,MIN,19,2015-10-28,0,Home,Loss
PG,Steve Blake,16.3,3800,DET,UTA,16,2015-10-28,0,Home,Win
PG,T.J. McConnell,16.2,3500,PHI,BOS,27,2015-10-28,0,Away,Loss
SG,Wes Matthews,16.1,6200,DAL,PHO,26,2015-10-28,1,Away,Win
PG,Tony Parker,16.1,5500,SAS,OKC,25,2015-10-28,1,Away,Loss
SG,Tony Snell,16,3900,CHI,BKN,21,2015-10-28,1,Away,Win
PG,Jrue Holiday,15.7,6000,NOR,POR,21,2015-10-28,1,Away,Loss
SG,Jared Cunningham,15.7,3500,CLE,MEM,15,2015-10-28,0,Away,Win
PG,Patty Mills,15.6,3800,SAS,OKC,22,2015-10-28,0,Away,Loss
PG,Jerryd Bayless,15.2,3500,MIL,NYK,30,2015-10-28,1,Home,Loss
SG,J.J. Redick,15,5000,LAC,SAC,30,2015-10-28,1,Away,Win
SG,Jamal Crawford,14.5,5200,LAC,SAC,21,2015-10-28,0,Away,Win
SG,Devin Harris,14.2,4300,DAL,PHO,23,2015-10-28,0,Away,Win
SG,Randy Foye,13.8,4200,DEN,HOU,18,2015-10-28,0,Away,Win
SG,Lance Stephenson,13.4,3500,LAC,SAC,19,2015-10-28,1,Away,Win
SG,Rashad Vaughn,13.4,3800,MIL,NYK,12,2015-10-28,0,Home,Loss
PG,Jose Barea,13.3,4500,DAL,PHO,24,2015-10-28,0,Away,Win
SG,Dion Waiters,12.8,5000,OKC,SAS,21,2015-10-28,0,Home,Win
PG,Raul Neto,12.7,3500,UTA,DET,26,2015-10-28,1,Away,Loss
PG,Ramon Sessions,12.6,4200,WAS,ORL,14,2015-10-28,0,Away,Win
SG,Evan Fournier,12.3,4100,ORL,WAS,26,2015-10-28,1,Home,Loss
PG,Austin Rivers,11.9,4000,LAC,SAC,16,2015-10-28,0,Away,Win
SG,Andre Roberson,10.2,3500,OKC,SAS,16,2015-10-28,1,Home,Win
SG,Avery Bradley,10.2,6000,BOS,PHI,32,2015-10-28,1,Home,Win
SG,Markel Brown,10.2,3500,BKN,CHI,9,2015-10-28,0,Home,Loss
SG,Allen Crabbe,10.1,4000,POR,NOR,21,2015-10-28,0,Home,Win
SG,Anthony Morrow,10,4300,OKC,SAS,21,2015-10-28,0,Home,Win
PG,E'Twaun Moore,9,3800,CHI,BKN,16,2015-10-28,0,Away,Win
SG,Gary Neal,8.4,4000,WAS,ORL,18,2015-10-28,0,Away,Win
PG,Brian Roberts,7.7,3500,CHA,MIA,13,2015-10-28,0,Away,Loss
PG,D'Angelo Russell,7.6,5700,LAL,MIN,25,2015-10-28,1,Home,Loss
PG,Jose Calderon,7.1,4900,NYK,MIL,17,2015-10-28,1,Away,Win
SG,Ben McLemore,7,4800,SAC,LAC,20,2015-10-28,1,Home,Loss
SG,Terrence Ross,6.5,3500,TOR,IND,8,2015-10-28,0,Home,Win
PG,Marcelo Huertas,6.4,3500,LAL,MIN,13,2015-10-28,0,Home,Loss
PG,Donald Sloan,6.4,3500,BKN,CHI,15,2015-10-28,0,Home,Loss
PG,Russ Smith,6.4,3500,MEM,CLE,5,2015-10-28,0,Home,Loss
PG,Jason Terry,6.2,3500,HOU,DEN,10,2015-10-28,0,Home,Loss
SG,Jordan Adams,6,3500,MEM,CLE,7,2015-10-28,0,Home,Loss
SG,Wayne Ellington,5.9,4100,BKN,CHI,12,2015-10-28,1,Home,Loss
PG,C.J. Watson,4.5,4000,ORL,WAS,21,2015-10-28,0,Home,Loss
PG,Beno Udrih,4,4000,MEM,CLE,14,2015-10-28,0,Home,Loss
SG,Joe Harris,3.9,3500,CLE,MEM,5,2015-10-28,0,Away,Win
PG,Cory Joseph,3.9,4000,TOR,IND,27,2015-10-28,0,Home,Win
SG,James Anderson,2,3500,SAC,LAC,3,2015-10-28,0,Home,Loss
PG,Trey Burke,1.7,5800,UTA,DET,15,2015-10-28,0,Away,Loss
SG,Erick Green,1.5,3500,DEN,HOU,1,2015-10-28,0,Away,Win
PG,Nate Robinson,1.5,3500,NOR,POR,4,2015-10-28,0,Away,Loss
SG,Kirk Hinrich,1.5,3800,CHI,BKN,4,2015-10-28,0,Away,Win
PG,Terry Rozier,1.2,3500,BOS,PHI,1,2015-10-28,0,Home,Win
SG,John Jenkins,0,3900,DAL,PHO,3,2015-10-28,0,Away,Win
SG,Jodie Meeks,0,3900,DET,UTA,6,2015-10-28,0,Home,Win
SG,Joseph Young,0,3500,IND,TOR,2,2015-10-28,0,Away,Loss
PG,Ronnie Price,-2,3700,PHO,DAL,11,2015-10-28,0,Home,Loss
SF,Kawhi Leonard,48.6,7800,SAS,OKC,35,2015-10-28,1,Away,Loss
PF,Blake Griffin,46.6,9900,LAC,SAC,38,2015-10-28,1,Away,Win
SF,Paul George,46.4,8500,IND,TOR,36,2015-10-28,1,Away,Loss
SF,Danilo Gallinari,45.1,6600,DEN,HOU,35,2015-10-28,1,Away,Win
PF,Anthony Davis,43,11200,NOR,POR,40,2015-10-28,1,Away,Loss
PF,Nerlens Noel,38.4,7500,PHI,BOS,35,2015-10-28,1,Away,Loss
PF,Chris Bosh,37.5,8000,MIA,CHA,32,2015-10-28,1,Home,Win
PF,Derrick Favors,36.7,7300,UTA,DET,34,2015-10-28,1,Away,Loss
PF,Kenneth Faried,36.3,6800,DEN,HOU,30,2015-10-28,1,Away,Win
SF,Nikola Mirotic,34.3,5500,CHI,BKN,29,2015-10-28,1,Away,Win
PF,Kevin Love,34.1,7200,CLE,MEM,28,2015-10-28,1,Away,Win
PF,Derrick Williams,33.9,4500,NYK,MIL,21,2015-10-28,0,Away,Win
PF,Ryan Anderson,33.3,5400,NOR,POR,38,2015-10-28,0,Away,Loss
SF,DeMarre Carroll,31.6,6200,TOR,IND,41,2015-10-28,1,Home,Win
SF,LeBron James,30.9,11000,CLE,MEM,30,2015-10-28,1,Away,Win
PF,Dirk Nowitzki,30.3,6200,DAL,PHO,20,2015-10-28,1,Away,Win
PF,Pau Gasol,30.3,7900,CHI,BKN,30,2015-10-28,1,Away,Win
PF,Julius Randle,30.2,4500,LAL,MIN,30,2015-10-28,1,Home,Loss
PF,Jon Leuer,28.9,3500,PHO,DAL,20,2015-10-28,0,Home,Loss
SF,Kevin Durant,28.2,10300,OKC,SAS,34,2015-10-28,1,Home,Win
SF,Tobias Harris,27.9,6800,ORL,WAS,31,2015-10-28,1,Home,Loss
SF,Carmelo Anthony,27.7,9400,NYK,MIL,29,2015-10-28,1,Away,Win
PF,Ed Davis,27.2,5200,POR,NOR,29,2015-10-28,0,Home,Win
SF,Otto Porter,27.1,5300,WAS,ORL,36,2015-10-28,1,Away,Win
PF,Boris Diaw,27,4000,SAS,OKC,20,2015-10-28,0,Away,Loss
SF,Jae Crowder,26.7,4600,BOS,PHI,31,2015-10-28,1,Home,Win
PF,Jared Sullinger,26.4,5000,BOS,PHI,21,2015-10-28,0,Home,Win
SF,Rudy Gay,25.7,8100,SAC,LAC,31,2015-10-28,1,Home,Loss
PF,Kristaps Porzingis,25.5,4800,NYK,MIL,24,2015-10-28,1,Away,Win
PF,Marvin Williams,25.5,4200,CHA,MIA,37,2015-10-28,1,Away,Loss
PF,Terrence Jones,24.2,6000,HOU,DEN,28,2015-10-28,1,Home,Loss
PF,Aaron Gordon,23.9,3900,ORL,WAS,17,2015-10-28,0,Home,Loss
SF,C.J. Miles,23.7,4900,IND,TOR,35,2015-10-28,1,Away,Loss
PF,Cody Zeller,22.4,3900,CHA,MIA,29,2015-10-28,0,Away,Loss
PF,Joffrey Lauvergne,21.9,3500,DEN,HOU,21,2015-10-28,1,Away,Win
SF,Al-Farouq Aminu,21.6,5200,POR,NOR,31,2015-10-28,1,Home,Win
PF,Zach Randolph,21.6,7200,MEM,CLE,30,2015-10-28,1,Home,Loss
PF,David Lee,21.5,5400,BOS,PHI,21,2015-10-28,1,Home,Win
SF,Luol Deng,21.1,5900,MIA,CHA,30,2015-10-28,1,Home,Win
SF,Marcus Morris,20.7,5700,DET,UTA,35,2015-10-28,1,Home,Win
PF,LaMarcus Aldridge,20.5,8700,SAS,OKC,31,2015-10-28,1,Away,Loss
PF,Jerami Grant,20.2,3700,PHI,BOS,26,2015-10-28,0,Away,Loss
PF,Dwight Powell,19.7,3500,DAL,PHO,17,2015-10-28,0,Away,Win
SF,Paul Pierce,19.4,4400,LAC,SAC,24,2015-10-28,0,Away,Win
SF,Gordon Hayward,19.3,7400,UTA,DET,35,2015-10-28,1,Away,Loss
SF,Nemanja Bjelica,19,3500,MIN,LAL,22,2015-10-28,0,Away,Win
SF,Corey Brewer,18.4,4100,HOU,DEN,29,2015-10-28,0,Home,Loss
PF,Jeremy Evans,18.2,3600,DAL,PHO,25,2015-10-28,0,Away,Win
SF,Nicolas Batum,17.7,6500,CHA,MIA,32,2015-10-28,1,Away,Loss
SF,Hollis Thompson,17.5,3900,PHI,BOS,36,2015-10-28,1,Away,Loss
PF,Serge Ibaka,17.5,7200,OKC,SAS,33,2015-10-28,1,Home,Win
PF,Kevin Garnett,17.4,4000,MIN,LAL,12,2015-10-28,1,Away,Win
PF,Kris Humphries,17.2,4400,WAS,ORL,26,2015-10-28,1,Away,Win
SF,Lance Thomas,17.1,3500,NYK,MIL,19,2015-10-28,0,Away,Win
SF,Stanley Johnson,17,4300,DET,UTA,19,2015-10-28,0,Home,Win
PF,Thaddeus Young,17,5600,BKN,CHI,24,2015-10-28,1,Home,Loss
SF,JaKarr Sampson,16.8,4000,PHI,BOS,26,2015-10-28,1,Away,Loss
PF,Thomas Robinson,16,4600,BKN,CHI,14,2015-10-28,0,Home,Loss
SF,Omri Casspi,15.8,3900,SAC,LAC,20,2015-10-28,0,Home,Loss
SF,Ryan Kelly,15.7,4400,LAL,MIN,20,2015-10-28,0,Home,Loss
SF,Richard Jefferson,15.6,3500,CLE,MEM,18,2015-10-28,0,Away,Win
PF,Jonas Jerebko,15.1,3500,BOS,PHI,15,2015-10-28,0,Home,Win
SF,Trevor Ariza,14.9,5800,HOU,DEN,33,2015-10-28,1,Home,Loss
PF,Drew Gooden,14.9,3800,WAS,ORL,19,2015-10-28,0,Away,Win
SF,Justise Winslow,14.4,4000,MIA,CHA,25,2015-10-28,0,Home,Win
PF,Patrick Patterson,14.3,4400,TOR,IND,19,2015-10-28,0,Home,Win
PF,Tristan Thompson,14.1,5200,CLE,MEM,19,2015-10-28,0,Away,Win
SF,Maurice Harkless,13.8,3500,POR,NOR,18,2015-10-28,0,Home,Win
SF,Mario Hezonja,13.6,4200,ORL,WAS,25,2015-10-28,0,Home,Loss
PF,Udonis Haslem,13.3,3500,MIA,CHA,10,2015-10-28,0,Home,Win
PF,Montrezl Harrell,13.1,3500,HOU,DEN,15,2015-10-28,0,Home,Loss
PF,Ersan Ilyasova,12.9,5200,DET,UTA,21,2015-10-28,1,Home,Win
SF,T.J. Warren,12.8,4000,PHO,DAL,20,2015-10-28,0,Home,Loss
SF,Caron Butler,12.4,3500,SAC,LAC,12,2015-10-28,0,Home,Loss
PF,JaMychal Green,12.4,3500,MEM,CLE,14,2015-10-28,0,Home,Loss
SF,Jeff Green,12.2,4600,MEM,CLE,20,2015-10-28,1,Home,Loss
PF,Darrell Arthur,11.9,3500,DEN,HOU,15,2015-10-28,0,Away,Win
PF,Mirza Teletovic,11.5,3800,PHO,DAL,17,2015-10-28,0,Home,Loss
SF,Chris Copeland,11.4,3800,MIL,NYK,19,2015-10-28,1,Home,Loss
SF,Khris Middleton,11.4,6100,MIL,NYK,35,2015-10-28,1,Home,Loss
PF,Josh Smith,11.2,5000,LAC,SAC,16,2015-10-28,0,Away,Win
PF,Charlie Villanueva,11.2,3800,DAL,PHO,14,2015-10-28,0,Away,Win
PF,David West,10.9,5000,SAS,OKC,18,2015-10-28,0,Away,Loss
SF,Evan Turner,10.8,6500,BOS,PHI,22,2015-10-28,0,Home,Win
PF,Dante Cunningham,10.7,4200,NOR,POR,31,2015-10-28,1,Away,Loss
SF,Damien Inglis,10.3,3500,MIL,NYK,14,2015-10-28,0,Home,Loss
PF,Anthony Tolliver,10.2,4300,DET,UTA,19,2015-10-28,0,Home,Win
SF,Shabazz Muhammad,10.2,4500,MIN,LAL,18,2015-10-28,0,Away,Win
SF,Bojan Bogdanovic,9.7,4200,BKN,CHI,28,2015-10-28,0,Home,Loss
SF,Doug McDermott,8.9,4200,CHI,BKN,20,2015-10-28,0,Away,Win
SF,Andrew Wiggins,8.2,7600,MIN,LAL,29,2015-10-28,1,Away,Win
PF,John Henson,7.7,4600,MIL,NYK,10,2015-10-28,0,Home,Loss
PF,Luis Scola,7.6,4200,TOR,IND,17,2015-10-28,1,Home,Win
SF,Sonny Weems,7.6,3500,PHO,DAL,15,2015-10-28,0,Home,Loss
PF,Richaun Holmes,7.6,3500,PHI,BOS,6,2015-10-28,0,Away,Loss
PF,Markieff Morris,7.2,6200,PHO,DAL,11,2015-10-28,1,Home,Loss
SF,Kyle Anderson,7.2,3500,SAS,OKC,12,2015-10-28,0,Away,Loss
PF,Brandon Bass,7.2,4000,LAL,MIN,17,2015-10-28,0,Home,Loss
SF,Cleanthony Early,6.7,3800,NYK,MIL,6,2015-10-28,0,Away,Win
PF,Josh McRoberts,6.6,4300,MIA,CHA,13,2015-10-28,0,Home,Win
SF,Joe Ingles,6.4,3500,UTA,DET,16,2015-10-28,0,Away,Loss
SF,Alonzo Gee,6.2,3600,NOR,POR,17,2015-10-28,0,Away,Loss
SF,P.J. Hairston,6,3500,CHA,MIA,18,2015-10-28,1,Away,Loss
PF,Jordan Mickey,5.9,3500,BOS,PHI,1,2015-10-28,0,Home,Win
PF,Nene Hilario,5.9,4500,WAS,ORL,12,2015-10-28,0,Away,Win
SF,Tayshaun Prince,5.9,3500,MIN,LAL,14,2015-10-28,1,Away,Win
PF,Jason Smith,5.2,4000,ORL,WAS,4,2015-10-28,0,Home,Loss
SF,Wesley Johnson,5,5100,LAC,SAC,10,2015-10-28,0,Away,Win
PF,Lavoy Allen,4.4,4200,IND,TOR,12,2015-10-28,0,Away,Loss
SF,Chase Budinger,3.9,4600,IND,TOR,14,2015-10-28,0,Away,Loss
SF,Damjan Rudez,3.2,3500,MIN,LAL,4,2015-10-28,0,Away,Win
SF,Justin Anderson,3.2,3700,DAL,PHO,3,2015-10-28,0,Away,Win
SF,Elijah Millsap,3.2,3800,UTA,DET,9,2015-10-28,0,Away,Loss
SF,P.J. Tucker,3.2,5000,PHO,DAL,9,2015-10-28,1,Home,Loss
PF,Trey Lyles,2.7,3500,UTA,DET,8,2015-10-28,0,Away,Loss
PF,Christian Wood,2.4,3500,PHI,BOS,5,2015-10-28,0,Away,Loss
PF,Nick Collison,2.1,3500,OKC,SAS,8,2015-10-28,0,Home,Win
SF,James Jones,2,3500,CLE,MEM,5,2015-10-28,0,Away,Win
SF,Matt Barnes,1.9,3800,MEM,CLE,17,2015-10-28,0,Home,Loss
PF,Frank Kaminsky,1.2,4500,CHA,MIA,6,2015-10-28,0,Away,Loss
PF,Taj Gibson,1.2,4900,CHI,BKN,18,2015-10-28,0,Away,Win
PF,Noah Vonleh,1,3500,POR,NOR,13,2015-10-28,0,Home,Win
SF,Reggie Bullock,0,3500,DET,UTA,6,2015-10-28,0,Home,Win
SF,James Johnson,0,3500,TOR,IND,3,2015-10-28,0,Home,Win
SF,Sam Dekker,0,3500,HOU,DEN,1,2015-10-28,0,Home,Loss
SF,K.J. McDaniels,0,3700,HOU,DEN,1,2015-10-28,0,Home,Loss
PF,Adreian Payne,0,3500,MIN,LAL,3,2015-10-28,0,Away,Win
C,Greg Monroe,52.8,8000,MIL,NYK,34,2015-10-28,1,Home,Loss
C,DeMarcus Cousins,46.1,10900,SAC,LAC,34,2015-10-28,1,Home,Loss
C,Jonas Valanciunas,39,6000,TOR,IND,32,2015-10-28,1,Home,Win
C,Brook Lopez,36.4,7900,BKN,CHI,33,2015-10-28,1,Home,Loss
C,Andre Drummond,36,9000,DET,UTA,36,2015-10-28,1,Home,Win
C,Enes Kanter,34.2,7000,OKC,SAS,24,2015-10-28,0,Home,Win
C,Jahlil Okafor,33.9,5600,PHI,BOS,38,2015-10-28,1,Away,Loss
C,Roy Hibbert,32,5200,LAL,MIN,28,2015-10-28,1,Home,Loss
C,Zaza Pachulia,31.5,5400,DAL,PHO,25,2015-10-28,1,Away,Win
C,Ian Mahinmi,31.1,4800,IND,TOR,24,2015-10-28,1,Away,Loss
C,DeAndre Jordan,30.9,7700,LAC,SAC,27,2015-10-28,1,Away,Win
