season,week,player_id,mfl_id,name,position,team,ff_pts,pass_comp,pass_att,pass_yds,pass_td,pass_int,sacked,rush_att,rush_yds,rush_td,rec,rec_yds,rec_td,fumbles_lost,xp,fg,pass_1d,rush_1d,rec_1d,ff_pts_ppr,ff_pts_half,fumbles_recovered,td,sacks,points_allowed
2020,15,ingola1,14420,Alec Ingold,RB,LV,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.394,1.150,0.000,0.956,9.687,0.072,0.008,0.000,0.000,0.000,0.058,0.441,2.456,1.97800,NA,NA,NA,NA
2020,15,kellej2,14807,Joshua Kelley,RB,LAC,1.442,0.000,0.000,0.000,0.000,0.000,0.000,2.376,9.203,0.049,0.726,2.692,0.000,0.021,0.000,0.000,0.000,0.461,0.128,2.168,1.80500,NA,NA,NA,NA
2020,15,hillj6,14086,Justice Hill,RB,BAL,1.309,0.000,0.000,0.000,0.000,0.000,0.000,1.786,8.566,0.000,0.511,3.728,0.017,0.011,0.000,0.000,0.000,0.429,0.171,1.820,1.56450,NA,NA,NA,NA
2020,15,johnsk2,13612,Kerryon Johnson,RB,PHI,1.240,0.000,0.000,0.000,0.000,0.000,0.000,1.621,6.056,0.046,0.575,3.960,0.000,0.019,0.000,0.000,0.000,0.303,0.182,1.815,1.52750,NA,NA,NA,NA
2020,15,ricarp1,13455,Patrick Ricard,RB,BAL,1.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.716,4.971,0.094,0.003,0.000,0.000,0.000,0.000,0.229,1.771,1.41300,NA,NA,NA,NA
2020,15,wardj1,15042,Jonathan Ward,RB,ARI,1.053,0.000,0.000,0.000,0.000,0.000,0.000,1.864,6.470,0.071,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.324,0.000,1.053,1.05300,NA,NA,NA,NA
2020,15,lewisd1,10389,Dion Lewis,RB,NYG,1.001,0.000,0.000,0.000,0.000,0.000,0.000,2.039,7.500,0.000,0.398,2.106,0.013,0.019,0.000,0.000,0.000,0.376,0.098,1.399,1.20000,NA,NA,NA,NA
2020,15,colemt1,12152,Tevin Coleman,RB,NYJ,0.915,0.000,0.000,0.000,0.000,0.000,0.000,1.431,5.553,0.000,0.568,3.852,0.000,0.013,0.000,0.000,0.000,0.278,0.178,1.483,1.19900,NA,NA,NA,NA
2020,15,ozigbd1,14096,Devine Ozigbo,RB,JAX,0.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.064,7.819,0.022,0.010,0.000,0.000,0.000,0.000,0.359,1.958,1.42600,NA,NA,NA,NA
2020,15,olonis1,15172,Sewo Olonilua,RB,DAL,0.749,0.000,0.000,0.000,0.000,0.000,0.000,1.539,5.351,0.039,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.268,0.000,0.749,0.74900,NA,NA,NA,NA
2020,15,willid13,13623,Darrel Williams,RB,KC,0.645,0.000,0.000,0.000,0.000,0.000,0.000,0.929,3.488,0.000,0.513,3.141,0.000,0.009,0.000,0.000,0.000,0.175,0.145,1.158,0.90150,NA,NA,NA,NA
2020,15,johnsj15,14359,Jakob Johnson,RB,NE,0.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.576,2.708,0.061,0.005,0.000,0.000,0.000,0.000,0.127,1.203,0.91500,NA,NA,NA,NA
2020,15,mckinj1,11761,Jerick McKinnon,RB,KC,0.590,0.000,0.000,0.000,0.000,0.000,0.000,0.828,3.471,0.000,0.227,2.568,0.000,0.007,0.000,0.000,0.000,0.174,0.117,0.817,0.70350,NA,NA,NA,NA
2020,15,boonem1,13868,Mike Boone,RB,DEN,0.505,0.000,0.000,0.000,0.000,0.000,0.000,1.066,5.186,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.260,0.000,0.505,0.50500,NA,NA,NA,NA
2020,15,pennyr1,13608,Rashaad Penny,RB,SEA,0.498,0.000,0.000,0.000,0.000,0.000,0.000,0.462,2.534,0.000,0.458,2.546,0.000,0.005,0.000,0.000,0.000,0.127,0.118,0.956,0.72700,NA,NA,NA,NA
2020,15,vaughk1,14810,Ke'Shawn Vaughn,RB,TB,0.433,0.000,0.000,0.000,0.000,0.000,0.000,1.440,4.469,0.000,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.224,0.000,0.433,0.43300,NA,NA,NA,NA
2020,15,lairdp1,14612,Patrick Laird,RB,MIA,0.345,0.000,0.000,0.000,0.000,0.000,0.000,1.284,3.609,0.000,0.000,0.000,0.000,0.008,0.000,0.000,0.000,0.181,0.000,0.345,0.34500,NA,NA,NA,NA
2020,15,naberg1,15096,Gabe Nabers,RB,LAC,0.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.363,2.692,0.010,0.002,0.000,0.000,0.000,0.000,0.124,0.688,0.50650,NA,NA,NA,NA
2020,15,ogunbd1,13148,Dare Ogunbowale,RB,JAX,0.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.426,2.606,0.011,0.004,0.000,0.000,0.000,0.000,0.121,0.745,0.53200,NA,NA,NA,NA
2020,15,perrys1,11964,Senorise Perry,RB,TEN,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.760,2.109,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.106,0.000,0.205,0.20500,NA,NA,NA,NA
2020,15,cannot1,13816,Trenton Cannon,RB,CAR,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.590,2.076,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.104,0.000,0.198,0.19800,NA,NA,NA,NA
2020,15,hamc1,12923,C.J. Ham,RB,MIN,0.129,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.215,1.328,0.000,0.002,0.000,0.000,0.000,0.000,0.061,0.344,0.23650,NA,NA,NA,NA
2020,15,armaha1,13326,Alexander Armah,RB,NO,0.123,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.226,1.268,0.000,0.002,0.000,0.000,0.000,0.000,0.059,0.349,0.23600,NA,NA,NA,NA
2020,15,kelcet1,11244,Travis Kelce,TE,KC,12.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.663,89.519,0.606,0.041,0.000,0.000,0.000,0.000,4.493,19.169,15.83750,NA,NA,NA,NA
2020,15,andrem1,13671,Mark Andrews,TE,BAL,10.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.910,65.861,0.617,0.021,0.000,0.000,0.000,0.000,3.307,15.156,12.70100,NA,NA,NA,NA
2020,15,walled1,12263,Darren Waller,TE,LV,9.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.216,66.424,0.522,0.039,0.000,0.000,0.000,0.000,3.561,15.912,12.80400,NA,NA,NA,NA
2020,15,tonyar1,13427,Robert Tonyan,TE,GB,7.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.596,45.501,0.554,0.019,0.000,0.000,0.000,0.000,2.321,11.432,9.63400,NA,NA,NA,NA
2020,15,cookj2,9474,Jared Cook,TE,LAC,7.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.697,39.524,0.559,0.019,0.000,0.000,0.000,0.000,1.940,9.965,8.61650,NA,NA,NA,NA
2020,15,henryh1,12676,Hunter Henry,TE,NE,6.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.116,47.112,0.390,0.028,0.000,0.000,0.000,0.000,2.474,11.111,9.05300,NA,NA,NA,NA
2020,15,hocket1,14138,T.J. Hockenson,TE,DET,6.922,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.373,47.519,0.374,0.037,0.000,0.000,0.000,0.000,2.534,11.295,9.10850,NA,NA,NA,NA
2020,15,gronkr1,9902,Rob Gronkowski,TE,TB,6.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.124,46.746,0.347,0.018,0.000,0.000,0.000,0.000,2.283,9.845,8.28300,NA,NA,NA,NA
2020,15,ebrone1,11695,Eric Ebron,TE,PIT,6.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.781,49.287,0.287,0.017,0.000,0.000,0.000,0.000,2.494,10.398,8.50750,NA,NA,NA,NA
2020,15,goeded1,13674,Dallas Goedert,TE,PHI,6.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.738,46.491,0.282,0.031,0.000,0.000,0.000,0.000,2.383,10.017,8.14800,NA,NA,NA,NA
2020,15,engrae1,13189,Evan Engram,TE,NYG,5.981,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.881,42.128,0.305,0.031,0.000,0.000,0.000,0.000,2.248,9.862,7.92150,NA,NA,NA,NA
2020,15,fantn1,14137,Noah Fant,TE,DEN,5.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.004,45.752,0.245,0.033,0.000,0.000,0.000,0.000,2.403,9.983,7.98100,NA,NA,NA,NA
2020,15,smithi2,14141,Irv Smith Jr.,TE,MIN,5.948,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.433,42.481,0.292,0.026,0.000,0.000,0.000,0.000,2.181,9.381,7.66450,NA,NA,NA,NA
2020,15,smithj6,13193,Jonnu Smith,TE,NE,5.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.034,33.772,0.417,0.016,0.000,0.000,0.000,0.000,1.788,8.881,7.36400,NA,NA,NA,NA
2020,15,kmetc1,14867,Cole Kmet,TE,CHI,5.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.174,39.061,0.313,0.023,0.000,0.000,0.000,0.000,2.008,8.912,7.32500,NA,NA,NA,NA
2020,15,thomal2,11647,Logan Thomas,TE,WAS,5.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.603,31.177,0.419,0.031,0.000,0.000,0.000,0.000,1.794,9.173,7.37150,NA,NA,NA,NA
2020,15,hursth1,13680,Hayden Hurst,TE,ATL,5.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.455,40.971,0.246,0.028,0.000,0.000,0.000,0.000,2.129,8.972,7.24450,NA,NA,NA,NA
2020,15,reedj4,11248,Jordan Reed,TE,,5.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.296,29.533,0.394,0.021,0.000,0.000,0.000,0.000,1.678,8.571,6.92300,NA,NA,NA,NA
2020,15,higbet1,12678,Tyler Higbee,TE,LAR,5.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.750,32.952,0.332,0.010,0.000,0.000,0.000,0.000,1.707,8.017,6.64200,NA,NA,NA,NA
2020,15,schuld1,13772,Dalton Schultz,TE,DAL,5.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.984,36.044,0.257,0.029,0.000,0.000,0.000,0.000,2.042,9.072,7.08000,NA,NA,NA,NA
2020,15,akinsj1,13753,Jordan Akins,TE,HOU,4.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.754,30.789,0.224,0.024,0.000,0.000,0.000,0.000,1.628,7.129,5.75200,NA,NA,NA,NA
2020,15,knoxd1,14143,Dawson Knox,TE,BUF,4.199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.485,19.832,0.374,0.014,0.000,0.000,0.000,0.000,1.176,6.684,5.44150,NA,NA,NA,NA
2020,15,hoopea1,12677,Austin Hooper,TE,CLE,4.121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.311,30.331,0.188,0.020,0.000,0.000,0.000,0.000,1.711,7.432,5.77650,NA,NA,NA,NA
2020,15,arnold1,13880,Dan Arnold,TE,CAR,3.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.855,28.588,0.188,0.011,0.000,0.000,0.000,0.000,1.386,5.820,4.89250,NA,NA,NA,NA
2020,15,evereg1,13236,Gerald Everett,TE,SEA,3.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.391,28.654,0.171,0.009,0.000,0.000,0.000,0.000,1.484,6.264,5.06850,NA,NA,NA,NA
2020,15,burtot1,11705,Trey Burton,TE,,3.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.811,20.019,0.240,0.009,0.000,0.000,0.000,0.000,1.062,5.235,4.32950,NA,NA,NA,NA
2020,15,ertzz1,11247,Zach Ertz,TE,PHI,3.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.100,27.472,0.106,0.026,0.000,0.000,0.000,0.000,1.567,6.431,4.88100,NA,NA,NA,NA
2020,15,aliecm1,13246,Mo Alie-Cox,TE,IND,3.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.052,22.878,0.177,0.010,0.000,0.000,0.000,0.000,1.211,5.382,4.35600,NA,NA,NA,NA
2020,15,shahea1,13254,Adam Shaheen,TE,MIA,3.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.506,16.992,0.262,0.011,0.000,0.000,0.000,0.000,0.896,4.755,4.00200,NA,NA,NA,NA
2020,15,eifert1,11250,Tyler Eifert,TE,,3.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.234,23.458,0.128,0.020,0.000,0.000,0.000,0.000,1.265,5.308,4.19100,NA,NA,NA,NA
2020,15,doylej1,11516,Jack Doyle,TE,IND,2.905,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.569,18.589,0.177,0.008,0.000,0.000,0.000,0.000,0.966,4.474,3.68950,NA,NA,NA,NA
2020,15,disslw1,13763,Will Dissly,TE,SEA,2.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.717,16.548,0.200,0.011,0.000,0.000,0.000,0.000,0.917,4.550,3.69150,NA,NA,NA,NA
2020,15,fellsd2,11337,Darren Fells,TE,DET,2.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.262,17.402,0.162,0.011,0.000,0.000,0.000,0.000,0.868,3.952,3.32100,NA,NA,NA,NA
2020,15,hollij1,13391,Jacob Hollister,TE,BUF,2.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.831,17.821,0.150,0.011,0.000,0.000,0.000,0.000,0.985,4.491,3.57550,NA,NA,NA,NA
2020,15,grahaj1,9925,Jimmy Graham,TE,CHI,2.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.814,17.510,0.153,0.013,0.000,0.000,0.000,0.000,0.970,4.457,3.55000,NA,NA,NA,NA
2020,15,conklt1,13675,Tyler Conklin,TE,MIN,2.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.717,21.240,0.086,0.013,0.000,0.000,0.000,0.000,1.090,4.331,3.47250,NA,NA,NA,NA
2020,15,firksa1,13919,Anthony Firkser,TE,TEN,2.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.334,19.866,0.083,0.012,0.000,0.000,0.000,0.000,1.150,4.795,3.62800,NA,NA,NA,NA
2020,15,smythd1,13676,Durham Smythe,TE,MIA,2.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.506,12.744,0.182,0.011,0.000,0.000,0.000,0.000,0.739,3.850,3.09700,NA,NA,NA,NA
2020,15,oshauj1,12330,James O'Shaughnessy,TE,JAX,2.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.702,19.548,0.056,0.015,0.000,0.000,0.000,0.000,1.025,3.963,3.11200,NA,NA,NA,NA
2020,15,bratec1,12110,Cameron Brate,TE,TB,2.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.625,16.069,0.105,0.010,0.000,0.000,0.000,0.000,0.883,3.842,3.02950,NA,NA,NA,NA
2020,15,dwellr1,13988,Ross Dwelley,TE,SF,2.207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.818,20.545,0.029,0.011,0.000,0.000,0.000,0.000,1.083,4.025,3.11600,NA,NA,NA,NA
2020,15,sampld1,14146,Drew Sample,TE,CIN,2.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.896,18.024,0.061,0.020,0.000,0.000,0.000,0.000,1.004,4.024,3.07600,NA,NA,NA,NA
2020,15,pruitm1,12309,MyCole Pruitt,TE,TEN,1.958,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.634,14.757,0.083,0.008,0.000,0.000,0.000,0.000,0.836,3.592,2.77500,NA,NA,NA,NA
2020,15,willim6,12206,Maxx Williams,TE,ARI,1.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.159,13.672,0.090,0.007,0.000,0.000,0.000,0.000,0.711,3.052,2.47250,NA,NA,NA,NA
2020,15,herndc1,13679,Chris Herndon,TE,NYJ,1.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.489,11.864,0.073,0.017,0.000,0.000,0.000,0.000,0.704,3.079,2.33450,NA,NA,NA,NA
2020,15,trauta1,14870,Adam Trautman,TE,NO,1.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.938,11.293,0.076,0.007,0.000,0.000,0.000,0.000,0.584,2.509,2.04000,NA,NA,NA,NA
2020,15,thomai1,13678,Ian Thomas,TE,CAR,1.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.130,8.876,0.093,0.010,0.000,0.000,0.000,0.000,0.529,2.556,1.99100,NA,NA,NA,NA
2020,15,jamesj2,12211,Jesse James,TE,,1.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.921,7.920,0.079,0.008,0.000,0.000,0.000,0.000,0.457,2.171,1.71050,NA,NA,NA,NA
2020,15,wittej1,6997,Jason Witten,TE,,1.244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.956,5.535,0.117,0.006,0.000,0.000,0.000,0.000,0.375,2.200,1.72200,NA,NA,NA,NA
2020,15,smithl1,10398,Lee Smith,TE,ATL,1.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.473,3.966,0.141,0.003,0.000,0.000,0.000,0.000,0.231,1.710,1.47350,NA,NA,NA,NA
2020,15,njokud1,13192,David Njoku,TE,CLE,1.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.621,8.493,0.060,0.004,0.000,0.000,0.000,0.000,0.424,1.822,1.51150,NA,NA,NA,NA
2020,15,bryanh2,14875,Harrison Bryant,TE,CLE,1.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.035,7.279,0.077,0.006,0.000,0.000,0.000,0.000,0.453,2.213,1.69550,NA,NA,NA,NA
2020,15,lewism2,8269,Marcedes Lewis,TE,GB,1.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.719,5.688,0.101,0.004,0.000,0.000,0.000,0.000,0.338,1.886,1.52650,NA,NA,NA,NA
2020,15,moreaf1,14239,Foster Moreau,TE,LV,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.478,5.535,0.099,0.003,0.000,0.000,0.000,0.000,0.290,1.620,1.38100,NA,NA,NA,NA
2020,15,griffr2,11399,Ryan Griffin,TE,NYJ,0.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.744,5.932,0.024,0.008,0.000,0.000,0.000,0.000,0.352,1.465,1.09300,NA,NA,NA,NA
2020,15,tomlie1,13065,Eric Tomlinson,TE,BAL,0.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.409,4.971,0.034,0.002,0.000,0.000,0.000,0.000,0.256,1.106,0.90150,NA,NA,NA,NA
2020,15,vannen1,12680,Nick Vannett,TE,NO,0.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.421,4.946,0.022,0.003,0.000,0.000,0.000,0.000,0.258,1.042,0.83150,NA,NA,NA,NA
2020,15,grahaj2,14464,Jaeden Graham,TE,ATL,0.596,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.357,4.097,0.032,0.003,0.000,0.000,0.000,0.000,0.215,0.953,0.77450,NA,NA,NA,NA
2020,15,manhec1,12955,Chris Manhertz,TE,JAX,0.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.452,3.804,0.029,0.004,0.000,0.000,0.000,0.000,0.221,0.998,0.77200,NA,NA,NA,NA
2020,15,keened1,14939,Dalton Keene,TE,NE,0.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.494,4.513,0.012,0.004,0.000,0.000,0.000,0.000,0.255,1.009,0.76200,NA,NA,NA,NA
2020,15,bellb1,12213,Blake Bell,TE,KC,0.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.469,5.149,0.000,0.003,0.000,0.000,0.000,0.000,0.274,0.978,0.74350,NA,NA,NA,NA
2020,15,woernc1,14984,Charlie Woerner,TE,SF,0.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.455,5.136,0.000,0.003,0.000,0.000,0.000,0.000,0.271,0.963,0.73550,NA,NA,NA,NA
2020,15,smithk8,14142,Kaden Smith,TE,NYG,0.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.597,4.213,0.000,0.005,0.000,0.000,0.000,0.000,0.262,1.008,0.70950,NA,NA,NA,NA
2020,15,asiasd1,14936,Devin Asiasi,TE,NE,0.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.247,3.610,0.003,0.002,0.000,0.000,0.000,0.000,0.177,0.622,0.49850,NA,NA,NA,NA
2020,15,parhad1,14341,Donald Parham,TE,LAC,0.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.242,2.692,0.010,0.002,0.000,0.000,0.000,0.000,0.143,0.567,0.44600,NA,NA,NA,NA
2020,15,cartec1,13369,Cethan Carter,TE,MIA,0.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.316,1.897,0.000,0.003,0.000,0.000,0.000,0.000,0.126,0.500,0.34200,NA,NA,NA,NA
2020,15,sprinj1,13194,Jeremy Sprinkle,TE,DAL,0.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.106,1.155,0.007,0.001,0.000,0.000,0.000,0.000,0.062,0.262,0.20900,NA,NA,NA,NA
2020,15,hillt1,12801,Tyreek Hill,WR,KC,15.464,0.000,0.000,0.000,0.000,0.000,0.000,1.224,8.470,0.130,5.894,87.948,0.855,0.044,0.000,0.000,0.000,0.352,4.067,21.358,18.41100,NA,NA,NA,NA
2020,15,adamsd2,11675,Davante Adams,WR,GB,15.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.911,95.267,0.945,0.042,0.000,0.000,0.000,0.000,4.834,23.024,19.06850,NA,NA,NA,NA
2020,15,ridlec1,13629,Calvin Ridley,WR,ATL,13.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.671,98.331,0.668,0.054,0.000,0.000,0.000,0.000,4.569,20.404,17.06850,NA,NA,NA,NA
2020,15,browna5,14104,A.J. Brown,WR,TEN,13.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.134,87.409,0.792,0.027,0.000,0.000,0.000,0.000,3.838,18.573,16.00600,NA,NA,NA,NA
2020,15,metcad1,14102,DK Metcalf,WR,SEA,12.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.264,90.378,0.561,0.032,0.000,0.000,0.000,0.000,3.956,17.604,14.97200,NA,NA,NA,NA
2020,15,hopkid1,11232,DeAndre Hopkins,WR,ARI,11.497,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.071,88.249,0.459,0.041,0.000,0.000,0.000,0.000,4.406,18.568,15.03250,NA,NA,NA,NA
2020,15,aiyukb1,14840,Brandon Aiyuk,WR,SF,11.429,0.000,0.000,0.000,0.000,0.000,0.000,1.103,7.635,0.035,5.455,80.895,0.408,0.041,0.000,0.000,0.000,0.317,3.750,16.884,14.15650,NA,NA,NA,NA
2020,15,robina3,11678,Allen Robinson,WR,CHI,11.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.235,88.897,0.427,0.046,0.000,0.000,0.000,0.000,4.188,17.595,14.47750,NA,NA,NA,NA
2020,15,woodsr1,11228,Robert Woods,WR,LAR,11.334,0.000,0.000,0.000,0.000,0.000,0.000,1.353,10.321,0.125,5.260,65.903,0.502,0.025,0.000,0.000,0.000,0.428,3.284,16.594,13.96400,NA,NA,NA,NA
2020,15,diggss1,12186,Stefon Diggs,WR,BUF,11.174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.929,85.940,0.445,0.045,0.000,0.000,0.000,0.000,4.584,19.103,15.13850,NA,NA,NA,NA
2020,15,jeffej1,14836,Justin Jefferson,WR,MIN,10.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.935,83.634,0.446,0.038,0.000,0.000,0.000,0.000,3.679,15.898,13.43050,NA,NA,NA,NA
2020,15,mclaut1,14109,Terry McLaurin,WR,WAS,10.940,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.253,91.222,0.321,0.054,0.000,0.000,0.000,0.000,4.257,17.193,14.06650,NA,NA,NA,NA
2020,15,coopea1,12175,Amari Cooper,WR,DAL,10.735,0.000,0.000,0.000,0.000,0.000,0.000,0.289,1.070,0.000,4.921,81.099,0.432,0.037,0.000,0.000,0.000,0.044,3.605,15.656,13.19550,NA,NA,NA,NA
2020,15,hiltot1,10729,T.Y. Hilton,WR,IND,10.701,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.191,80.646,0.448,0.026,0.000,0.000,0.000,0.000,3.669,15.892,13.29650,NA,NA,NA,NA
2020,15,thiela1,11938,Adam Thielen,WR,MIN,10.638,0.000,0.000,0.000,0.000,0.000,0.000,0.328,1.152,0.000,5.472,69.031,0.618,0.044,0.000,0.000,0.000,0.048,3.430,16.110,13.37400,NA,NA,NA,NA
2020,15,moored4,13635,D.J. Moore,WR,CAR,10.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.843,77.350,0.488,0.032,0.000,0.000,0.000,0.000,3.200,14.442,12.52050,NA,NA,NA,NA
2020,15,evansm1,11671,Mike Evans,WR,TB,10.573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.249,61.354,0.748,0.025,0.000,0.000,0.000,0.000,2.875,14.822,12.69750,NA,NA,NA,NA
2020,15,kuppc1,13164,Cooper Kupp,WR,LAR,10.390,0.000,0.000,0.000,0.000,0.000,0.000,0.378,2.580,0.000,5.858,74.499,0.455,0.024,0.000,0.000,0.000,0.107,3.688,16.248,13.31900,NA,NA,NA,NA
2020,15,davisc7,13153,Corey Davis,WR,NYJ,10.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.834,82.301,0.333,0.030,0.000,0.000,0.000,0.000,3.895,16.002,13.08500,NA,NA,NA,NA
2020,15,allenk1,11222,Keenan Allen,WR,LAC,10.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.294,66.227,0.595,0.043,0.000,0.000,0.000,0.000,3.584,16.401,13.25400,NA,NA,NA,NA
