Position,Player,Points,Salary,Team,Opp,Minutes,Date,Started,Home.Away,Win.Loss
SF,Caris LeVert,11.7,5800,bkn,bos,18,2020-12-25,No,Away,Win
SF,Kelly Oubre,11.5,6400,gsw,mil,19,2020-12-25,Yes,Away,Loss
PF,Patrick Patterson,10.6,3500,lac,den,11,2020-12-25,No,Away,Win
SF,Joe Harris,10.2,4300,bkn,bos,26,2020-12-25,Yes,Away,Win
SF,Mychal Mulder,9.6,3500,gsw,mil,17,2020-12-25,No,Away,Loss
PF,Paul Millsap,9.2,4900,den,lac,21,2020-12-25,Yes,Home,Loss
SF,Taurean Prince,8,3900,bkn,bos,12,2020-12-25,No,Away,Win
PF,Jordan Nwora,7.2,3500,mil,gsw,9,2020-12-25,No,Home,Win
PF,Jeff Green,6.8,3500,bkn,bos,14,2020-12-25,No,Away,Win
SF,Wes Matthews,6.2,3600,lal,dal,16,2020-12-25,No,Home,Win
SF,Juan Toscano-Anderson,5.1,3500,gsw,mil,12,2020-12-25,No,Away,Loss
SF,Thanasis Antetokounmpo,4.5,3500,mil,gsw,9,2020-12-25,No,Home,Win
SF,Alfonzo McKinnie,4.2,3500,lal,dal,2,2020-12-25,No,Home,Win
SF,Jared Dudley,3.6,3500,lal,dal,2,2020-12-25,No,Home,Win
SF,Maurice Harkless,2.4,3700,mia,nor,9,2020-12-25,No,Home,Win
SF,Kent Bazemore,1.5,3600,gsw,mil,3,2020-12-25,No,Away,Loss
PF,Reggie Perry,1.5,3500,bkn,bos,2,2020-12-25,No,Away,Win
PF,Rodions Kurucs,1.2,3500,bkn,bos,2,2020-12-25,No,Away,Win
PF,Nicolo Melli,1,3500,nor,mia,9,2020-12-25,No,Away,Loss
PF,Chris Silva,0,3500,mia,nor,0,2020-12-25,No,Home,Win
PF,Amir Coffey,0,3500,lac,den,0,2020-12-25,No,Away,Win
SF,Mfiondu Kabengele,0,3500,lac,den,0,2020-12-25,No,Away,Win
SF,KZ Okpala,0,3500,mia,nor,0,2020-12-25,No,Home,Win
C,Nikola Jokic,47.8,9700,den,lac,38,2020-12-25,Yes,Home,Loss
C,Jarrett Allen,34.7,4800,bkn,bos,21,2020-12-25,No,Away,Win
C,James Wiseman,34.6,4200,gsw,mil,25,2020-12-25,Yes,Away,Loss
C,Montrezl Harrell,34.4,5100,lal,dal,28,2020-12-25,No,Home,Win
C,Bobby Portis,32.4,3800,mil,gsw,25,2020-12-25,No,Home,Win
C,Bam Adebayo,30.8,8500,mia,nor,28,2020-12-25,Yes,Home,Win
C,Steven Adams,25.3,5500,nor,mia,32,2020-12-25,Yes,Away,Loss
C,Dwight Powell,24.1,4700,dal,lal,23,2020-12-25,Yes,Away,Loss
C,Serge Ibaka,22.4,5500,lac,den,21,2020-12-25,Yes,Away,Win
C,DeAndre Jordan,20.4,4500,bkn,bos,19,2020-12-25,Yes,Away,Win
C,Tristan Thompson,19.6,4600,bos,bkn,21,2020-12-25,Yes,Home,Loss
C,Brook Lopez,13.8,5400,mil,gsw,19,2020-12-25,Yes,Home,Win
C,Ivica Zubac,13,4700,lac,den,19,2020-12-25,No,Away,Win
C,Meyers Leonard,11.9,3500,mia,nor,19,2020-12-25,Yes,Home,Win
C,Marc Gasol,11.8,3800,lal,dal,19,2020-12-25,Yes,Home,Win
C,Daniel Theis,11.5,4200,bos,bkn,23,2020-12-25,Yes,Home,Loss
C,Willie Cauley-Stein,10.4,3900,dal,lal,14,2020-12-25,No,Away,Loss
C,Boban Marjanovic,7.2,3600,dal,lal,7,2020-12-25,No,Away,Loss
C,Kevon Looney,5.6,4100,gsw,mil,11,2020-12-25,No,Away,Loss
C,Jaxson Hayes,1.7,3500,nor,mia,3,2020-12-25,No,Away,Loss
C,Bol Bol,0,3700,den,lac,5,2020-12-25,No,Home,Loss
C,Daniel Oturu,0,3500,lac,den,0,2020-12-25,No,Away,Win
SG,James Harden,73.3,11000,hou,por,43,2020-12-26,Yes,Away,Loss
SG,C.J. McCollum,62.6,7200,por,hou,43,2020-12-26,Yes,Home,Win
SG,Bradley Beal,56.9,8100,was,orl,37,2020-12-26,Yes,Home,Loss
PG,Chris Paul,55,7000,pho,sac,32,2020-12-26,Yes,Away,Loss
PG,Russell Westbrook,52,10000,was,orl,35,2020-12-26,Yes,Home,Loss
PG,Darius Garland,52,5500,cle,det,43,2020-12-26,Yes,Away,Win
PG,Damian Lillard,49.5,9000,por,hou,41,2020-12-26,Yes,Home,Win
SG,DeMar DeRozan,49,8300,sas,tor,36,2020-12-26,Yes,Home,Win
SG,Fred VanVleet,46.1,6900,tor,sas,35,2020-12-26,Yes,Away,Loss
SG,Shai Gilgeous-Alexander,43.9,7600,okc,cha,34,2020-12-26,Yes,Away,Win
SG,Collin Sexton,43.9,6300,cle,det,45,2020-12-26,Yes,Away,Win
PG,De'Aaron Fox,43.3,8200,sac,pho,34,2020-12-26,Yes,Home,Win
SG,Donovan Mitchell,42.9,7700,uta,min,37,2020-12-26,Yes,Home,Loss
PG,Ben Simmons,40.8,9600,phi,nyk,32,2020-12-26,Yes,Away,Win
SG,D'Angelo Russell,37.4,7400,min,uta,34,2020-12-26,Yes,Away,Win
PG,Markelle Fultz,37.3,5900,orl,was,31,2020-12-26,Yes,Away,Win
SG,Alec Burks,36.5,5000,nyk,phi,30,2020-12-26,No,Home,Loss
PG,Dejounte Murray,36,6900,sas,tor,29,2020-12-26,Yes,Home,Win
SG,Victor Oladipo,35.9,6500,ind,chi,25,2020-12-26,Yes,Away,Win
PG,Kyle Lowry,35,8000,tor,sas,35,2020-12-26,Yes,Away,Loss
PG,Terry Rozier,34.6,6400,cha,okc,31,2020-12-26,Yes,Home,Loss
SG,Delon Wright,34.2,3900,det,cle,42,2020-12-26,Yes,Home,Loss
SG,Devonte' Graham,33.6,5400,cha,okc,33,2020-12-26,Yes,Home,Loss
SG,Terrence Ross,32.9,4600,orl,was,28,2020-12-26,No,Away,Win
PG,George Hill,32.3,5000,okc,cha,24,2020-12-26,Yes,Away,Win
PG,Mike Conley,32.2,6200,uta,min,33,2020-12-26,Yes,Home,Loss
PG,Malcolm Brogdon,31.4,7100,ind,chi,28,2020-12-26,Yes,Away,Win
PG,Tomas Satoransky,30.3,3900,chi,ind,24,2020-12-26,No,Home,Loss
SG,Devin Booker,30.1,7900,pho,sac,38,2020-12-26,Yes,Away,Loss
SG,Luguentz Dort,30,3900,okc,cha,34,2020-12-26,Yes,Away,Win
SG,Seth Curry,29.3,4500,phi,nyk,29,2020-12-26,Yes,Away,Win
SG,Jordan Clarkson,26.6,4400,uta,min,23,2020-12-26,No,Home,Loss
SG,Malik Beasley,26.2,4800,min,uta,38,2020-12-26,Yes,Away,Win
PG,Patty Mills,25.7,4000,sas,tor,29,2020-12-26,No,Home,Win
PG,T.J. McConnell,25.6,3800,ind,chi,19,2020-12-26,No,Away,Win
PG,Ricky Rubio,24.8,5700,min,uta,26,2020-12-26,No,Away,Win
PG,LaMelo Ball,22.7,4700,cha,okc,15,2020-12-26,No,Home,Loss
PG,Cole Anthony,22.5,3900,orl,was,16,2020-12-26,No,Away,Win
SG,Sviatoslav Mykhailiuk,21.6,3600,det,cle,23,2020-12-26,No,Home,Loss
SG,David Nwaba,21.4,3500,hou,por,26,2020-12-26,Yes,Away,Loss
SG,Zach LaVine,21.2,7500,chi,ind,28,2020-12-26,Yes,Home,Loss
SG,Buddy Hield,20.8,5600,sac,pho,34,2020-12-26,Yes,Home,Win
SG,Lonnie Walker,19.8,4700,sas,tor,24,2020-12-26,Yes,Home,Win
SG,Hamidou Diallo,19.2,3500,okc,cha,19,2020-12-26,No,Away,Win
SG,Devin Vassell,18.5,3500,sas,tor,11,2020-12-26,No,Home,Win
PG,Aaron Holiday,18.4,3500,ind,chi,18,2020-12-26,No,Away,Win
PG,Coby White,17.9,6000,chi,ind,24,2020-12-26,Yes,Home,Loss
SG,Derrick Rose,17.8,5800,det,cle,33,2020-12-26,No,Home,Loss
PG,Anfernee Simons,17.2,3600,por,hou,9,2020-12-26,No,Home,Win
PG,Ishmael Smith,16.3,3900,was,orl,22,2020-12-26,No,Home,Loss
PG,Cameron Payne,16.2,3900,pho,sac,15,2020-12-26,No,Away,Loss
PG,Ryan Arcidiacono,14.6,3600,chi,ind,8,2020-12-26,No,Home,Loss
SG,Tyrese Haliburton,13.9,4300,sac,pho,26,2020-12-26,No,Home,Win
PG,Dante Exum,13.6,3500,cle,det,13,2020-12-26,No,Away,Win
SG,Reggie Bullock,12.6,3800,nyk,phi,27,2020-12-26,Yes,Home,Loss
SG,Matt Thomas,12.1,3900,tor,sas,18,2020-12-26,No,Away,Loss
PG,Michael Carter-Williams,11.6,3700,orl,was,18,2020-12-26,No,Away,Win
PG,Dennis Smith Jr.,11.4,3700,nyk,phi,17,2020-12-26,No,Home,Loss
SG,Dwayne Bacon,10.7,3500,orl,was,20,2020-12-26,Yes,Away,Win
SG,Sterling Brown,10.2,3500,hou,por,20,2020-12-26,No,Away,Loss
PG,Cory Joseph,10.1,4600,sac,pho,19,2020-12-26,No,Home,Win
PG,Raul Neto,10,3500,was,orl,9,2020-12-26,No,Home,Loss
PG,Theo Maledon,9,3500,okc,cha,20,2020-12-26,No,Away,Win
PG,Shake Milton,8.2,4900,phi,nyk,22,2020-12-26,No,Away,Win
SG,Tyrese Maxey,7.9,3500,phi,nyk,8,2020-12-26,No,Away,Win
PG,Killian Hayes,7.6,4800,det,cle,19,2020-12-26,Yes,Home,Loss
SG,Brodric Thomas,7.1,3500,hou,por,9,2020-12-26,No,Away,Loss
PG,Jevon Carter,6.2,3700,pho,sac,7,2020-12-26,No,Away,Loss
SG,Furkan Korkmaz,5.1,3800,phi,nyk,18,2020-12-26,No,Away,Win
PG,Elfrid Payton,5.1,5200,nyk,phi,18,2020-12-26,Yes,Home,Loss
SG,Cody Martin,3.9,3700,cha,okc,16,2020-12-26,No,Home,Loss
PG,Jerome Robinson,2.9,3700,was,orl,19,2020-12-26,No,Home,Loss
PG,Jalen Lecque,2.4,3500,ind,chi,2,2020-12-26,No,Away,Win
SG,DeAndre Bembry,2.2,3500,tor,sas,5,2020-12-26,No,Away,Loss
SG,Cassius Stanley,2.2,3500,ind,chi,2,2020-12-26,No,Away,Win
SG,Gary Trent Jr.,1.2,4200,por,hou,5,2020-12-26,No,Home,Win
PG,Frank Ntilikina,0,3600,nyk,phi,2,2020-12-26,No,Home,Loss
SG,Langston Galloway,0,3600,pho,sac,9,2020-12-26,No,Away,Loss
SG,Theo Pinson,0,3500,nyk,phi,2,2020-12-26,No,Home,Loss
SG,Adam Mokoka,-1,3600,chi,ind,4,2020-12-26,No,Home,Loss
PF,Christian Wood,51.1,6700,hou,por,43,2020-12-26,Yes,Away,Loss
SF,Jerami Grant,51,5100,det,cle,42,2020-12-26,Yes,Home,Loss
PF,Domantas Sabonis,48.5,8500,ind,chi,33,2020-12-26,Yes,Away,Win
PF,Pascal Siakam,47,7800,tor,sas,43,2020-12-26,Yes,Away,Loss
PF,Blake Griffin,45.2,6600,det,cle,44,2020-12-26,Yes,Home,Loss
PF,P.J. Washington,39.1,5300,cha,okc,29,2020-12-26,Yes,Home,Loss
PF,Julius Randle,36.9,7500,nyk,phi,34,2020-12-26,Yes,Home,Loss
PF,Darius Bazley,36.5,5000,okc,cha,32,2020-12-26,Yes,Away,Win
SF,T.J. Warren,34.7,5800,ind,chi,26,2020-12-26,Yes,Away,Win
SF,Gordon Hayward,34.3,7200,cha,okc,34,2020-12-26,Yes,Home,Loss
PF,Jae Crowder,32.6,4300,pho,sac,32,2020-12-26,Yes,Away,Loss
SF,Tobias Harris,32,6600,phi,nyk,30,2020-12-26,Yes,Away,Win
PF,Aaron Gordon,30.3,6900,orl,was,29,2020-12-26,Yes,Away,Win
SF,Cedi Osman,29.8,3800,cle,det,25,2020-12-26,No,Away,Win
SF,Harrison Barnes,28.2,5900,sac,pho,34,2020-12-26,Yes,Home,Win
PF,LaMarcus Aldridge,28.2,7000,sas,tor,28,2020-12-26,Yes,Home,Win
SF,Miles Bridges,28.2,4300,cha,okc,23,2020-12-26,No,Home,Loss
SF,OG Anunoby,27.7,5200,tor,sas,35,2020-12-26,Yes,Away,Loss
SF,Danny Green,27.5,3900,phi,nyk,28,2020-12-26,Yes,Away,Win
PF,Kevin Love,27.3,6500,cle,det,37,2020-12-26,Yes,Away,Win
SF,Keldon Johnson,26.8,4600,sas,tor,28,2020-12-26,Yes,Home,Win
SF,Anthony Edwards,26.7,4800,min,uta,22,2020-12-26,No,Away,Win
SF,Mikal Bridges,26.1,5300,pho,sac,26,2020-12-26,Yes,Away,Loss
PF,Robert Covington,25.6,5600,por,hou,38,2020-12-26,Yes,Home,Win
PF,Lauri Markkanen,24.8,6400,chi,ind,27,2020-12-26,Yes,Home,Loss
PF,Marvin Bagley,24.7,6000,sac,pho,20,2020-12-26,Yes,Home,Win
SF,Jarrett Culver,24.2,4000,min,uta,19,2020-12-26,No,Away,Win
PF,Mike Muscala,23.9,3500,okc,cha,18,2020-12-26,No,Away,Win
SF,Evan Fournier,23,6000,orl,was,28,2020-12-26,Yes,Away,Win
SF,Jae'Sean Tate,22.8,3500,hou,por,37,2020-12-26,No,Away,Loss
PF,Bojan Bogdanovic,21.9,4700,uta,min,34,2020-12-26,Yes,Home,Loss
SF,Josh Okogie,21.2,3700,min,uta,31,2020-12-26,Yes,Away,Win
SF,Derrick Jones,20.7,3500,por,hou,36,2020-12-26,Yes,Home,Win
PF,Doug McDermott,20.6,4000,ind,chi,22,2020-12-26,No,Away,Win
PF,Royce O'Neale,20.1,3700,uta,min,34,2020-12-26,Yes,Home,Loss
SF,Josh Jackson,20.1,4400,det,cle,18,2020-12-26,No,Home,Loss
SF,RJ Barrett,19.2,6300,nyk,phi,37,2020-12-26,Yes,Home,Loss
PF,Nemanja Bjelica,19.2,3900,sac,pho,15,2020-12-26,No,Home,Win
SF,Otto Porter,18.2,4900,chi,ind,19,2020-12-26,No,Home,Loss
SF,Denzel Valentine,18.2,3700,chi,ind,12,2020-12-26,No,Home,Loss
SF,Danuel House,18.1,3700,hou,por,38,2020-12-26,Yes,Away,Loss
SF,Isaac Bonga,18,3800,was,orl,20,2020-12-26,Yes,Home,Loss
SF,Garrett Temple,17.4,4100,chi,ind,19,2020-12-26,No,Home,Loss
SF,Kenrich Williams,16.6,3500,okc,cha,16,2020-12-26,No,Away,Win
SF,Justin Holiday,16.4,3800,ind,chi,31,2020-12-26,No,Away,Win
SF,Larry Nance,16.4,7000,cle,det,24,2020-12-26,No,Away,Win
SF,Caleb Martin,16.2,3500,cha,okc,15,2020-12-26,No,Home,Loss
PF,Khem Birch,15.5,3600,orl,was,16,2020-12-26,No,Away,Win
PF,Naz Reid,15.4,4200,min,uta,17,2020-12-26,No,Away,Win
PF,Nerlens Noel,15.3,3800,nyk,phi,15,2020-12-26,No,Home,Loss
SF,Kevin Knox,15.3,3600,nyk,phi,28,2020-12-26,No,Home,Loss
SF,Carmelo Anthony,15.2,4700,por,hou,20,2020-12-26,No,Home,Win
SF,Cameron Johnson,14.9,4500,pho,sac,25,2020-12-26,No,Away,Loss
PF,Davis Bertans,14.7,4500,was,orl,19,2020-12-26,No,Home,Loss
SF,Glenn Robinson III,14.6,3500,sac,pho,15,2020-12-26,No,Home,Win
SF,Rudy Gay,14,5600,sas,tor,27,2020-12-26,No,Home,Win
SF,Patrick Williams,11.9,4500,chi,ind,22,2020-12-26,Yes,Home,Loss
SF,Deni Avdija,11.6,3700,was,orl,14,2020-12-26,Yes,Home,Loss
PF,Daniel Gafford,10.8,3500,chi,ind,11,2020-12-26,No,Home,Loss
PF,Aleksej Pokusevski,9.8,3500,okc,cha,10,2020-12-26,No,Away,Win
PF,Chuma Okeke,9.6,3500,orl,was,18,2020-12-26,No,Away,Win
SF,Rodney Hood,9.5,3500,por,hou,15,2020-12-26,No,Home,Win
SF,Joe Ingles,9.4,5500,uta,min,25,2020-12-26,No,Home,Loss
SF,Norman Powell,8.7,4300,tor,sas,17,2020-12-26,No,Away,Loss
PF,Jalen McDaniels,8.5,3600,cha,okc,10,2020-12-26,No,Home,Loss
PF,Trey Lyles,5.7,3500,sas,tor,4,2020-12-26,No,Home,Win
PF,Mike Scott,5.4,3500,phi,nyk,16,2020-12-26,No,Away,Win
SF,Kelan Martin,5,3500,ind,chi,2,2020-12-26,No,Away,Win
SF,Isaac Okoro,4.6,3900,cle,det,41,2020-12-26,Yes,Away,Win
PF,Bruno Caboclo,4.2,3500,hou,por,3,2020-12-26,No,Away,Loss
SF,Troy Brown Jr.,4.1,4000,was,orl,13,2020-12-26,No,Home,Loss
SF,Jake Layman,3.5,3500,min,uta,13,2020-12-26,Yes,Away,Win
SF,Chandler Hutchison,3.2,3600,chi,ind,7,2020-12-26,No,Home,Loss
SF,Matisse Thybulle,3,3600,phi,nyk,6,2020-12-26,No,Away,Win
PF,Jalen Smith,2.4,3500,pho,sac,4,2020-12-26,No,Away,Loss
SF,Saddiq Bey,2.4,3500,det,cle,6,2020-12-26,No,Home,Loss
PF,Georges Niang,2.4,3500,uta,min,4,2020-12-26,No,Home,Loss
PF,Sekou Doumbouya,2.4,3700,det,cle,8,2020-12-26,No,Home,Loss
PF,Juan Hernangomez,1.2,3700,min,uta,5,2020-12-26,No,Away,Win
PF,Frank Kaminsky,1.2,3500,pho,sac,2,2020-12-26,No,Away,Loss
PF,JaKarr Sampson,1.2,3500,ind,chi,2,2020-12-26,No,Away,Win
PF,Juwan Morgan,0,3500,uta,min,1,2020-12-26,No,Home,Loss
C,Andre Drummond,66.7,8400,cle,det,43,2020-12-26,Yes,Away,Win
C,Chris Boucher,56.5,4700,tor,sas,28,2020-12-26,No,Away,Loss
C,Nikola Vucevic,49.9,8200,orl,was,31,2020-12-26,Yes,Away,Win
C,Karl-Anthony Towns,47.9,9600,min,uta,29,2020-12-26,Yes,Away,Win
C,Joel Embiid,47,9800,phi,nyk,30,2020-12-26,Yes,Away,Win
C,Rudy Gobert,40.4,7800,uta,min,29,2020-12-26,Yes,Home,Loss
C,Jusuf Nurkic,34.2,7000,por,hou,34,2020-12-26,Yes,Home,Win
C,Myles Turner,33.5,6800,ind,chi,25,2020-12-26,Yes,Away,Win
C,Mitchell Robinson,30.8,5400,nyk,phi,24,2020-12-26,Yes,Home,Loss
C,Mason Plumlee,30.3,5900,det,cle,32,2020-12-26,Yes,Home,Loss
C,Deandre Ayton,27.4,7400,pho,sac,29,2020-12-26,Yes,Away,Loss
C,Hassan Whiteside,27.1,5000,sac,pho,15,2020-12-26,No,Home,Win
C,Bismack Biyombo,26.8,3800,cha,okc,30,2020-12-26,Yes,Home,Loss
C,Thomas Bryant,26.5,5200,was,orl,30,2020-12-26,Yes,Home,Loss
C,Al Horford,25.1,6100,okc,cha,28,2020-12-26,Yes,Away,Win
C,Wendell Carter Jr.,24.2,4900,chi,ind,27,2020-12-26,Yes,Home,Loss
C,P.J. Tucker,23.7,4200,hou,por,42,2020-12-26,Yes,Away,Loss
C,Richaun Holmes,22.3,4700,sac,pho,24,2020-12-26,Yes,Home,Win
C,Dwight Howard,22.2,3900,phi,nyk,15,2020-12-26,No,Away,Win
C,Aron Baynes,21.9,4600,tor,sas,19,2020-12-26,Yes,Away,Loss
C,Enes Kanter,21.8,4000,por,hou,18,2020-12-26,No,Home,Win
C,Jakob Poeltl,17.9,4300,sas,tor,18,2020-12-26,No,Home,Win
C,Derrick Favors,16.2,4800,uta,min,17,2020-12-26,No,Home,Loss
C,JaVale McGee,11.4,4400,cle,det,14,2020-12-26,No,Away,Win
C,Jahlil Okafor,10.8,3600,det,cle,18,2020-12-26,No,Home,Loss
C,Robin Lopez,10.6,3500,was,orl,17,2020-12-26,No,Home,Loss
C,Damian Jones,4.4,3500,pho,sac,15,2020-12-26,No,Away,Loss
C,Ed Davis,0,3500,min,uta,0,2020-12-26,No,Away,Win
