dateGame,locationGame,slugTeam,Opp,namePlayer,fgm,fga,3-pointers,fg3a,fg2m,fg2a,minutes,ftm,fta,rebounds,assists,steals,blocks,turnovers,points,fpts,urlPlayerHeadshot
2019-10-22,H,TOR,NOP,OG Anunoby,5,12,1,4,4,8,36,0,1,7,0,0,2,1,11,24.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628384.png
2019-10-22,H,TOR,NOP,Pascal Siakam,11,26,2,5,9,21,38,10,11,18,5,0,1,4,34,62.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627783.png
2019-10-22,A,NOP,TOR,Lonzo Ball,2,7,2,3,0,4,25,2,2,5,5,0,0,1,8,20.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628366.png
2019-10-22,H,TOR,NOP,Marc Gasol,2,9,1,4,1,5,32,1,1,4,1,0,0,0,6,12.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201188.png
2019-10-22,A,NOP,TOR,Jrue Holiday,6,15,1,6,5,9,41,0,2,4,6,0,2,5,13,27.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201950.png
2019-10-22,A,NOP,TOR,Derrick Favors,3,6,0,0,3,6,21,0,0,7,2,0,1,1,6,19.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202324.png
2019-10-22,A,NOP,TOR,JJ Redick,6,9,4,6,2,3,27,0,0,2,1,0,0,3,16,16.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200755.png
2019-10-22,A,NOP,TOR,Nickeil Alexander-Walker,1,10,1,7,0,3,12,0,0,4,2,2,0,1,3,15.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629638.png
2019-10-22,A,NOP,TOR,Josh Hart,4,9,3,5,1,4,28,4,4,10,1,0,1,1,15,30.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628404.png
2019-10-22,H,TOR,NOP,Serge Ibaka,4,10,0,1,4,9,26,5,6,5,0,1,0,3,13,19,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201586.png
2019-10-22,A,NOP,TOR,Jahlil Okafor,3,3,0,0,3,3,12,2,3,2,0,0,1,1,8,12.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626143.png
2019-10-22,A,NOP,TOR,Brandon Ingram,8,19,2,5,6,14,35,4,4,5,5,1,2,2,22,42.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627742.png
2019-10-22,A,NOP,TOR,Kenrich Williams,0,4,0,2,0,2,18,3,3,6,3,1,2,1,3,22.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629026.png
2019-10-22,A,NOP,TOR,E'Twaun Moore,2,7,1,3,1,4,12,0,0,3,2,0,0,0,5,11.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202734.png
2019-10-22,H,TOR,NOP,Norman Powell,2,7,1,5,1,2,29,0,0,8,2,0,0,2,5,15.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626181.png
2019-10-22,A,NOP,TOR,Frank Jackson,3,6,1,3,2,3,14,2,2,0,1,0,0,1,9,9.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628402.png
2019-10-22,A,NOP,TOR,Nicolo Melli,5,7,4,5,1,2,20,0,0,5,2,0,0,2,14,21,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629740.png
2019-10-22,H,TOR,NOP,Fred VanVleet,12,18,5,7,7,11,44,5,6,5,7,2,0,2,34,54.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627832.png
2019-10-22,H,TOR,NOP,Kyle Lowry,4,15,3,11,1,4,45,11,13,5,6,2,0,4,22,39,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200768.png
2019-10-22,H,TOR,NOP,Terence Davis,2,6,1,3,1,3,15,0,0,5,2,2,0,0,5,20,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629056.png
2019-10-22,H,LAC,LAL,Kawhi Leonard,10,19,1,5,9,14,32,9,10,6,5,2,1,6,30,47.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202695.png
2019-10-22,A,LAL,LAC,JaVale McGee,2,3,0,0,2,3,17,0,0,2,0,0,2,1,4,11.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201580.png
2019-10-22,A,LAL,LAC,Avery Bradley,3,7,2,5,1,2,24,0,0,3,0,0,0,2,8,9.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202340.png
2019-10-22,H,LAC,LAL,Montrezl Harrell,7,11,0,0,7,11,38,3,8,7,4,1,1,3,17,34.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626149.png
2019-10-22,H,LAC,LAL,Maurice Harkless,4,7,2,3,2,4,29,0,0,4,0,4,2,0,10,32.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203090.png
2019-10-22,H,LAC,LAL,Patrick Beverley,1,7,0,5,1,2,31,0,0,10,6,0,1,2,2,24,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201976.png
2019-10-22,A,LAL,LAC,Anthony Davis,8,21,0,2,8,19,37,9,14,9,5,1,2,3,25,49.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png
2019-10-22,A,LAL,LAC,Kentavious Caldwell-Pope,0,3,0,2,0,1,27,0,0,3,3,0,0,1,0,7.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203484.png
2019-10-22,A,LAL,LAC,LeBron James,7,19,1,5,6,14,36,3,4,10,8,1,1,5,18,43,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2544.png
2019-10-22,H,LAC,LAL,Landry Shamet,3,8,2,4,1,4,26,0,0,3,2,0,0,0,8,14.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629013.png
2019-10-22,A,LAL,LAC,Quinn Cook,2,7,0,3,2,4,17,0,0,1,2,0,0,1,4,7.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626188.png
2019-10-22,A,LAL,LAC,Jared Dudley,2,2,2,2,0,0,13,0,0,0,0,0,0,0,6,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201162.png
2019-10-22,A,LAL,LAC,Danny Green,10,14,7,9,3,5,32,1,1,7,0,2,1,0,28,45.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201980.png
2019-10-22,H,LAC,LAL,Lou Williams,8,14,1,4,7,10,37,4,4,5,7,1,0,2,21,38.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101150.png
2019-10-22,H,LAC,LAL,Patrick Patterson,1,3,1,3,0,0,17,1,2,3,0,0,0,0,4,7.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202335.png
2019-10-22,H,LAC,LAL,Ivica Zubac,4,4,0,0,4,4,10,0,0,1,0,0,0,0,8,9.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627826.png
2019-10-22,A,LAL,LAC,Dwight Howard,1,3,0,0,1,3,19,1,1,6,1,0,1,0,3,14.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2730.png
2019-10-22,A,LAL,LAC,Troy Daniels,2,6,1,5,1,1,16,1,1,0,1,0,0,1,6,6.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203584.png
2019-10-22,H,LAC,LAL,JaMychal Green,4,8,4,7,0,1,19,0,0,6,0,0,0,1,12,18.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203210.png
2019-10-23,A,CHI,CHA,Coby White,6,13,1,4,5,9,27,4,5,3,7,0,0,1,17,30.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629632.png
2019-10-23,A,CHI,CHA,Tomas Satoransky,1,5,0,0,1,5,24,0,0,0,3,0,1,0,2,9.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203107.png
2019-10-23,A,CHI,CHA,Otto Porter,3,10,1,5,2,5,28,2,2,2,1,2,1,0,9,21.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203490.png
2019-10-23,H,CHA,CHI,Malik Monk,3,4,1,1,2,3,17,0,0,1,3,0,0,2,7,10.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628370.png
2019-10-23,H,CHA,CHI,Cody Zeller,6,11,0,2,6,9,35,3,4,12,1,0,0,1,15,29.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203469.png
2019-10-23,H,CHA,CHI,Marvin Williams,6,9,5,7,1,2,17,0,0,2,1,0,0,0,17,20.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101107.png
2019-10-23,H,CHA,CHI,Miles Bridges,4,7,0,2,4,5,32,0,0,5,3,0,3,3,8,24.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628970.png
2019-10-23,A,CHI,CHA,Zach LaVine,7,17,1,4,6,13,30,1,1,6,7,2,1,5,16,37.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203897.png
2019-10-23,H,CHA,CHI,Nicolas Batum,0,0,0,0,0,0,11,0,0,4,2,0,0,2,0,5.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201587.png
2019-10-23,A,CHI,CHA,Luke Kornet,0,3,0,1,0,2,7,0,0,4,0,0,0,1,0,3.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628436.png
2019-10-23,A,CHI,CHA,Ryan Arcidiacono,2,3,2,2,0,1,11,0,0,3,1,1,0,0,6,14.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627853.png
2019-10-23,H,CHA,CHI,PJ Washington,9,17,7,11,2,6,38,2,2,4,1,1,1,4,27,35.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629023.png
2019-10-23,A,CHI,CHA,Thaddeus Young,7,11,3,5,4,6,25,0,0,3,2,1,0,1,17,25.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201152.png
2019-10-23,H,CHA,CHI,Dwayne Bacon,8,21,2,8,6,13,33,4,6,5,3,2,0,2,22,36.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628407.png
2019-10-23,A,CHI,CHA,Kris Dunn,5,7,0,2,5,5,24,1,2,2,2,4,0,0,11,28.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627739.png
2019-10-23,A,CHI,CHA,Lauri Markkanen,13,25,1,7,12,18,34,8,10,17,2,1,0,1,35,60.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628374.png
2019-10-23,A,CHI,CHA,Wendell Carter,5,11,0,0,5,11,29,2,2,9,0,0,1,1,12,24.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628976.png
2019-10-23,H,CHA,CHI,Terry Rozier,2,10,2,6,0,4,30,1,1,4,6,0,0,4,7,16.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626179.png
2019-10-23,H,CHA,CHI,Devonte' Graham,7,9,6,7,1,2,27,3,3,4,8,0,0,1,23,38.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628984.png
2019-10-23,H,DAL,WAS,Courtney Lee,2,5,0,3,2,2,16,0,0,1,0,0,0,0,4,5.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201584.png
2019-10-23,A,WAS,DAL,Thomas Bryant,4,9,0,2,4,7,31,6,6,11,3,0,0,3,14,28.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628418.png
2019-10-23,A,WAS,DAL,Justin Robinson,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629620.png
2019-10-23,H,DAL,WAS,Maxi Kleber,0,1,0,1,0,0,24,0,0,8,1,0,3,3,0,17.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628467.png
2019-10-23,A,WAS,DAL,Jordan McRae,4,9,1,3,3,6,23,2,2,5,3,0,0,1,11,20.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203895.png
2019-10-23,A,WAS,DAL,Garrison Mathews,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629726.png
2019-10-23,A,WAS,DAL,Admiral Schofield,0,3,0,3,0,0,16,0,0,0,1,0,0,0,0,1.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629678.png
2019-10-23,A,WAS,DAL,Rui Hachimura,7,15,0,3,7,12,25,0,0,10,0,0,0,0,14,26,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629060.png
2019-10-23,A,WAS,DAL,Davis Bertans,2,8,2,6,0,2,29,1,1,4,0,1,0,1,7,13.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202722.png
2019-10-23,H,DAL,WAS,Justin Jackson,4,6,0,2,4,4,19,2,2,4,2,0,0,0,10,17.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628382.png
2019-10-23,A,WAS,DAL,Ish Smith,3,9,1,4,2,5,24,0,0,3,4,0,1,2,7,17.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202397.png
2019-10-23,A,WAS,DAL,Chris Chiozza,2,5,2,3,0,2,19,0,0,3,3,1,1,2,6,18.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629185.png
2019-10-23,H,DAL,WAS,Dorian Finney-Smith,1,4,1,3,0,1,32,7,8,8,1,0,1,0,10,24.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627827.png
2019-10-23,A,WAS,DAL,Isaac Bonga,4,5,1,2,3,3,23,0,1,3,2,1,1,1,9,20.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629067.png
2019-10-23,H,DAL,WAS,Kristaps Porzingis,7,16,3,7,4,9,29,6,7,4,2,1,1,4,23,32.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204001.png
2019-10-23,A,WAS,DAL,Moritz Wagner,4,5,3,4,1,1,17,2,2,2,0,0,0,5,13,10.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629021.png
2019-10-23,H,DAL,WAS,Luka Doncic,12,19,4,9,8,10,34,6,8,9,3,2,0,6,34,49.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629029.png
2019-10-23,H,DAL,WAS,Tim Hardaway,2,7,0,5,2,2,21,0,0,1,1,0,0,0,4,6.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203501.png
2019-10-23,A,WAS,DAL,Bradley Beal,7,25,1,11,6,14,32,4,6,6,9,3,0,2,19,46.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203078.png
2019-10-23,H,DAL,WAS,Delon Wright,1,2,1,1,0,1,21,2,2,4,3,1,0,0,5,17.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626153.png
2019-10-23,H,DAL,WAS,Jalen Brunson,3,10,1,3,2,7,24,2,4,4,3,2,0,4,9,20.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628973.png
2019-10-23,H,DAL,WAS,Seth Curry,3,6,1,2,2,4,20,2,2,3,1,0,0,2,9,12.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203552.png
2019-10-23,A,OKC,UTA,Darius Bazley,0,3,0,1,0,2,19,0,0,3,0,0,1,1,0,5.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629647.png
2019-10-23,H,UTA,OKC,Mike Conley,1,16,0,6,1,10,27,3,4,0,5,1,0,2,5,13.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201144.png
2019-10-23,H,UTA,OKC,Bojan Bogdanovic,6,14,1,5,5,9,24,3,3,3,0,1,0,0,16,22.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202711.png
2019-10-23,A,OKC,UTA,Mike Muscala,0,4,0,3,0,1,16,4,4,4,2,0,2,1,4,16.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203488.png
2019-10-23,A,OKC,UTA,Steven Adams,1,8,0,0,1,8,28,1,6,11,2,1,0,2,3,20.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203500.png
2019-10-23,H,UTA,OKC,Rudy Gobert,3,6,0,0,3,6,38,1,3,14,0,0,1,4,7,22.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203497.png
2019-10-23,A,OKC,UTA,Dennis Schroder,1,8,1,3,0,5,31,0,0,6,4,0,0,2,3,14.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203471.png
2019-10-23,H,UTA,OKC,Jeff Green,1,4,1,3,0,1,17,2,4,2,1,0,1,1,5,10.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201145.png
2019-10-23,H,UTA,OKC,Joe Ingles,3,8,1,4,2,4,33,0,0,4,1,0,0,1,7,12.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204060.png
2019-10-23,A,OKC,UTA,Terrance Ferguson,0,0,0,0,0,0,24,2,2,2,1,0,0,1,2,4.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628390.png
2019-10-23,A,OKC,UTA,Danilo Gallinari,7,13,2,5,5,8,28,5,5,7,2,1,0,1,21,34.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201568.png
2019-10-23,A,OKC,UTA,Chris Paul,7,15,4,7,3,8,30,4,4,8,3,1,0,1,22,38.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101108.png
2019-10-23,H,UTA,OKC,Georges Niang,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627777.png
2019-10-23,H,UTA,OKC,Emmanuel Mudiay,6,11,0,1,6,10,23,0,0,2,5,0,1,0,12,24.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626144.png
2019-10-23,A,OKC,UTA,Shai Gilgeous-Alexander,10,23,3,7,7,16,37,3,6,2,1,1,0,1,26,31.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628983.png
2019-10-23,A,OKC,UTA,Nerlens Noel,1,1,0,0,1,1,5,0,0,2,0,0,1,0,2,7.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203457.png
2019-10-23,H,UTA,OKC,Donovan Mitchell,14,22,1,3,13,19,36,3,4,12,3,1,0,1,32,52.9,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628378.png
2019-10-23,H,UTA,OKC,Ed Davis,0,3,0,0,0,3,10,2,2,6,0,0,2,1,2,14.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202334.png
2019-10-23,A,OKC,UTA,Hamidou Diallo,5,8,0,1,5,7,23,2,4,3,0,1,0,3,12,15.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628977.png
2019-10-23,H,UTA,OKC,Royce O'Neale,6,6,2,2,4,4,30,0,0,5,0,1,0,1,14,22,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626220.png
2019-10-23,A,DET,IND,Derrick Rose,6,11,0,0,6,11,27,6,7,3,9,0,0,4,18,31.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201565.png
2019-10-23,A,DET,IND,Tony Snell,4,7,2,4,2,3,32,0,0,2,2,0,0,1,10,14.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203503.png
2019-10-23,H,IND,DET,TJ McConnell,2,4,0,0,2,4,13,0,0,3,3,0,1,1,4,14.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204456.png
2019-10-23,A,DET,IND,Markieff Morris,3,11,1,4,2,7,23,1,2,3,2,1,0,2,8,15.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202693.png
2019-10-23,H,IND,DET,Edmond Sumner,3,6,0,0,3,6,22,0,0,1,2,3,0,1,6,18.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628410.png
2019-10-23,H,IND,DET,Domantas Sabonis,11,15,0,1,11,14,36,5,5,13,2,0,0,2,27,43.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627734.png
2019-10-23,A,DET,IND,Christian Wood,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,-1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626174.png
2019-10-23,H,IND,DET,Aaron Holiday,0,6,0,1,0,5,7,0,0,1,2,1,0,1,0,6.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628988.png
2019-10-23,H,IND,DET,Doug McDermott,2,4,2,3,0,1,11,0,0,0,1,0,0,1,6,6.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203926.png
2019-10-23,A,DET,IND,Luke Kennard,8,13,6,9,2,4,28,8,10,3,2,0,0,1,30,35.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628379.png
2019-10-23,H,IND,DET,Jeremy Lamb,4,11,0,2,4,9,26,2,3,4,3,1,0,2,10,20.3,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203087.png
2019-10-23,A,DET,IND,Reggie Jackson,2,3,1,2,1,1,20,0,0,1,5,0,0,1,5,12.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202704.png
2019-10-23,A,DET,IND,Andre Drummond,12,18,0,1,12,17,41,8,10,23,2,3,4,2,32,81.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png
2019-10-23,H,IND,DET,TJ Warren,5,12,0,2,5,10,34,0,2,1,0,0,1,1,10,13.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203933.png
2019-10-23,A,DET,IND,Thon Maker,1,4,0,3,1,1,16,2,2,2,0,0,1,0,4,9.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627748.png
2019-10-23,H,IND,DET,Malcolm Brogdon,5,13,2,4,3,9,36,10,11,3,11,0,1,2,22,43.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627763.png
2019-10-23,A,DET,IND,Tim Frazier,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204025.png
2019-10-23,H,IND,DET,TJ Leaf,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,1.2,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628388.png
2019-10-23,H,IND,DET,Justin Holiday,0,2,0,1,0,1,15,0,0,0,2,1,0,0,0,6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203200.png
2019-10-23,H,IND,DET,Myles Turner,9,15,4,7,5,8,38,3,3,9,0,2,3,4,25,46.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626167.png
2019-10-23,A,DET,IND,Langston Galloway,2,4,1,1,1,3,20,0,0,4,0,1,1,3,5,12.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/204038.png
2019-10-23,A,DET,IND,Bruce Brown,3,6,0,0,3,6,29,1,2,4,4,0,0,3,7,14.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628971.png
2019-10-23,H,POR,DEN,Anfernee Simons,2,7,0,2,2,5,12,1,2,0,0,2,0,1,5,10,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1629014.png
2019-10-23,A,DEN,POR,Gary Harris,3,11,1,5,2,6,35,1,1,3,0,2,0,5,8,12.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203914.png
2019-10-23,H,POR,DEN,Zach Collins,4,9,0,2,4,7,30,0,0,5,0,0,2,2,8,18,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1628380.png
2019-10-23,A,DEN,POR,Will Barton,3,8,2,3,1,5,31,11,12,5,2,2,1,1,19,36,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203115.png
2019-10-23,A,DEN,POR,Nikola Jokic,8,14,3,5,5,9,24,1,2,13,2,0,0,4,20,34.6,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203999.png
2019-10-23,H,POR,DEN,Kent Bazemore,1,7,0,3,1,4,25,2,2,2,0,5,0,0,4,21.4,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203145.png
2019-10-23,A,DEN,POR,Jamal Murray,4,14,3,6,1,8,34,3,4,5,6,1,0,2,14,30,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627750.png
2019-10-23,A,DEN,POR,Paul Millsap,3,8,3,4,0,4,32,2,2,5,2,3,2,2,11,33,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200794.png
2019-10-23,H,POR,DEN,Anthony Tolliver,0,1,0,1,0,0,13,0,0,0,0,0,0,1,0,-1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201229.png
2019-10-23,H,POR,DEN,CJ McCollum,5,18,2,4,3,14,36,0,0,3,3,1,0,5,12,18.1,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203468.png
2019-10-23,H,POR,DEN,Rodney Hood,5,10,2,5,3,5,31,1,1,5,1,0,0,2,13,18.5,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203918.png
2019-10-23,H,POR,DEN,Hassan Whiteside,6,7,0,0,6,7,26,4,4,19,0,0,2,4,16,40.8,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202355.png
2019-10-23,A,DEN,POR,Malik Beasley,2,6,2,4,0,2,13,0,0,1,1,1,0,2,6,9.7,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627736.png
